Campaign UUID,Offer type,Status,Start date,End date,Stores,Audience,Sales (USD),New customers,Orders,Uber funding (%),Items
d1403528-20b1-468d-8ccc-81a7f77a56cd,"Free Item (Spend 20)",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Uber One members only","$0",0,0,0,""
6bd244b7-d387-437d-a9a7-7737ac75279b,"Buy 1, Get 1 Free",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$0",0,0,0,""
0a35faca-eb25-4dee-8405-95d73a7ba93a,"Spend 20, Save 5",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$287",6,8,0,""
aa06ea00-0692-4e22-b338-8f871a36ecf1,"Free Item (Spend 20)",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Uber One members only","$66",1,1,0,"Sausage Egg McMuffin® Meal"
68dc82ce-66a5-4ae1-a2f1-9b72074c5fdb,"Buy 1, Get 1 Free",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$0",0,0,0,""
a4fdc306-b85c-4f61-83ca-9d8da42d4461,"Spend 20, Save 5",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$1,612",24,50,0,""
68f3a6fc-e970-4151-9ca3-cd6a5a684df5,"Free Item (Spend 20)",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Uber One members only","$0",0,0,0,""
de7c9790-e85e-4c8b-b53e-62093fe94b80,"Buy 1, Get 1 Free",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$0",0,0,0,""
fc61ce80-4a86-40a7-9c34-8eae76c45332,"Spend 20, Save 5",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$555",3,19,0,""
43605a2c-9035-434f-b725-27df25d474e3,"Free Item (Spend 20)",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Uber One members only","$39",0,1,0,"Sausage Egg McMuffin® Meal"
16391330-d6cd-4a9c-bbf6-29b0c7b62831,"Buy 1, Get 1 Free",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$0",0,0,0,""
b41fb126-77fb-4857-b28c-9d53b911b5a1,"Spend 20, Save 5",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$995",4,31,0,""
e3e028ae-3657-4ae2-a92a-562bf79db82b,"Free Item (Spend 20)",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Uber One members only","$0",0,0,0,""
72a931e5-970d-4736-bd7f-861772914957,"Buy 1, Get 1 Free",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$0",0,0,0,""
d739ec1a-c345-47f3-834e-ca4349983712,"Spend 20, Save 5",ACTIVE,"Aug 11, 2025","Aug 29, 2025",1,"Custom audience","$766",4,26,0,""
ebd91381-eb6d-4215-836d-3aaeeaab2bd4,"Free Item (Spend 20)",CANCELED,"Aug 11, 2025","Aug 29, 2025",1,"Uber One members only","$0",0,0,0,""
